Timestamp,counts_0,counts_1,humidity,temperature,pressure,Soil Moisture Value,Soil Moisture (%),Soil Temperature (°C)
2025-06-08 21:11:20,34,35,83.93,22.9,97.28,352.6,46.0,23.086000000000002
2025-06-08 21:16:20,29,39,85.09,22.8,97.28,351.4,46.2,22.898000000000003
2025-06-08 21:21:20,36,35,85.72,22.6,97.29,349.0,46.6,22.714
2025-06-08 21:26:20,32,41,87.63,22.3,97.30,349.8,46.4,22.572
2025-06-08 21:31:20,35,31,88.58,22.2,97.29,354.2,45.6,22.424
2025-06-08 21:36:20,37,40,88.76,21.9,97.29,351.8,46.0,22.262
2025-06-08 21:41:20,33,40,89.02,22.0,97.30,355.0,45.6,22.148000000000003
2025-06-08 21:46:20,35,31,88.85,22.1,97.30,352.0,46.2,22.035999999999998
2025-06-08 21:51:20,38,34,89.32,22.0,97.31,351.2,46.4,21.938
2025-06-08 21:56:20,33,45,89.02,22.0,97.31,356.2,45.4,21.860000000000003
2025-06-08 22:01:20,30,38,89.02,22.0,97.33,353.4,45.8,21.774
2025-06-08 22:06:20,43,35,89.71,21.9,97.33,350.2,46.4,21.714
2025-06-08 22:11:20,36,37,89.64,21.9,97.34,354.2,45.8,21.662000000000003
2025-06-08 22:16:20,27,28,89.83,21.9,97.34,354.0,45.8,21.608
2025-06-08 22:21:20,30,40,90.11,21.8,97.34,353.4,45.8,21.56
2025-06-08 22:26:20,40,17,90.16,21.7,97.35,351.6,46.2,21.5
2025-06-08 22:31:20,51,23,89.3,21.8,97.36,355.0,45.4,21.44
2025-06-08 22:36:20,37,31,88.18,22.1,97.36,352.4,45.8,21.412000000000003
2025-06-08 22:41:20,37,32,87.41,22.3,97.37,356.2,45.2,21.384000000000004
2025-06-08 22:46:20,37,27,87.41,22.3,97.37,355.8,45.4,21.346
2025-06-08 22:51:20,40,34,87.56,22.3,97.38,356.0,45.2,21.31
2025-06-08 22:56:20,31,31,88.46,22.2,97.38,352.2,45.8,21.274
2025-06-08 23:01:20,45,33,89.02,22.0,97.39,356.4,45.0,21.201999999999998
2025-06-08 23:06:20,32,26,89.69,21.8,97.38,352.8,45.6,21.122000000000003
2025-06-08 23:11:20,38,28,89.86,21.5,97.39,357.0,45.0,21.06
2025-06-08 23:16:20,36,33,91.72,21.2,97.38,356.4,45.0,20.988
2025-06-08 23:21:20,37,30,92.45,21.1,97.38,357.2,45.0,20.898000000000003
2025-06-08 23:26:20,39,26,92.69,21.0,97.39,352.0,46.0,20.81
2025-06-08 23:31:20,31,28,93.09,21.0,97.40,354.6,45.6,20.75
2025-06-08 23:36:20,27,41,93.22,21.0,97.40,356.4,45.0,20.676000000000002
2025-06-08 23:41:20,40,30,93.14,20.9,97.40,357.2,45.0,20.584
2025-06-08 23:46:20,24,32,93.67,20.9,97.40,353.8,45.8,20.524
2025-06-08 23:51:20,38,39,93.84,20.8,97.40,356.4,45.0,20.464
2025-06-08 23:56:20,37,37,94.46,20.6,97.40,353.2,45.8,20.412
2025-06-09 00:01:20,36,33,94.92,20.6,97.41,355.6,45.2,20.358
2025-06-09 00:06:20,28,34,94.83,20.7,97.42,354.0,45.4,20.31
2025-06-09 00:11:20,34,32,94.11,20.9,97.41,354.8,45.4,20.31
2025-06-09 00:16:20,43,37,94.07,20.9,97.41,358.0,44.5,20.265
2025-06-09 00:21:20,39,45,94.77,20.8,97.43,357.2,45.0,20.25
2025-06-09 00:26:20,42,37,94.96,20.6,97.43,355.8,45.2,20.214
2025-06-09 00:31:20,29,39,95.46,20.5,97.43,353.8,45.8,20.19
2025-06-09 00:36:20,30,26,95.45,20.6,97.42,354.0,45.4,20.148000000000003
2025-06-09 00:41:20,47,41,95.67,20.4,97.41,358.8,44.6,20.12
2025-06-09 00:46:20,33,37,96.26,20.4,97.41,357.6,45.0,20.108
2025-06-09 00:51:20,40,38,96.04,20.5,97.42,354.4,45.4,20.06
2025-06-09 00:56:20,38,33,96.13,20.4,97.40,355.4,45.2,20.012
2025-06-09 01:01:20,35,35,95.97,20.2,97.40,358.6,44.8,19.988
2025-06-09 01:06:20,30,39,95.93,20.1,97.40,357.8,44.8,19.924
2025-06-09 01:11:20,40,51,96.52,20.0,97.40,359.6,44.6,19.87
2025-06-09 01:16:20,23,30,96.39,20.0,97.40,357.8,45.0,19.822
2025-06-09 01:21:20,34,34,96.95,19.9,97.40,357.2,45.0,19.798
2025-06-09 01:26:20,39,37,97.2,19.7,97.38,353.4,45.6,19.738
2025-06-09 01:31:20,31,32,97.38,19.8,97.38,357.0,45.2,19.69
2025-06-09 01:36:20,41,28,97.72,19.7,97.38,356.2,45.2,19.648000000000003
2025-06-09 01:41:20,30,37,97.94,19.8,97.37,355.0,45.4,19.596
2025-06-09 01:46:20,39,32,98.2,19.9,97.35,356.0,45.0,19.548
2025-06-09 01:51:20,47,37,98.07,19.7,97.34,358.6,44.8,19.512
2025-06-09 01:56:20,29,35,97.81,19.8,97.33,358.8,45.0,19.488
2025-06-09 02:01:20,29,22,98.33,19.6,97.32,357.8,45.0,19.44
2025-06-09 02:06:20,38,28,98.11,19.6,97.30,356.6,45.0,19.384000000000004
2025-06-09 02:11:20,33,32,97.98,19.6,97.28,355.6,45.4,19.37
2025-06-09 02:16:20,44,38,98.45,19.5,97.28,357.6,44.8,19.322
2025-06-09 02:21:20,36,24,97.87,19.4,97.28,359.6,44.8,19.31
2025-06-09 02:26:20,46,38,98.53,19.4,97.28,356.6,45.2,19.262
2025-06-09 02:31:20,29,32,98.4,19.4,97.28,358.2,45.0,19.25
2025-06-09 02:36:20,37,43,98.89,19.4,97.28,358.2,44.8,19.214
2025-06-09 02:41:20,30,29,99.07,19.6,97.29,362.8,44.4,19.19
2025-06-09 02:46:20,34,36,98.63,19.6,97.30,361.6,44.4,19.176000000000002
2025-06-09 02:51:20,42,30,98.89,19.4,97.30,357.6,45.0,19.148000000000003
2025-06-09 02:56:20,25,38,98.34,19.3,97.31,360.2,44.6,19.12
2025-06-09 03:01:20,25,26,98.62,19.1,97.30,358.4,44.8,19.12
2025-06-09 03:06:20,31,31,98.37,19.2,97.31,358.4,45.0,19.096
2025-06-09 03:11:20,39,26,98.83,19.3,97.33,362.6,44.2,19.06
2025-06-09 03:16:20,36,27,98.98,19.1,97.33,358.4,45.0,19.048
2025-06-09 03:21:20,35,30,98.53,19.1,97.29,357.0,45.2,19.0
2025-06-09 03:26:20,35,33,98.71,19.4,97.28,358.8,45.0,19.0
2025-06-09 03:31:20,46,34,99.21,19.6,97.29,355.2,45.4,19.0
2025-06-09 03:36:20,34,34,98.89,19.4,97.28,360.2,44.6,18.988
2025-06-09 03:41:20,36,30,99.02,19.4,97.31,358.6,45.0,18.964000000000002
2025-06-09 03:46:20,26,38,99.33,19.3,97.32,359.8,44.8,18.988
2025-06-09 03:51:20,41,49,99.04,19.2,97.33,357.2,45.0,18.952
2025-06-09 03:56:20,37,30,98.83,19.3,97.33,361.0,44.6,18.94
2025-06-09 04:01:20,26,45,99.56,19.4,97.34,358.4,45.0,18.926000000000002
2025-06-09 04:06:20,26,29,99.42,19.4,97.34,354.0,45.6,18.884000000000004
2025-06-09 04:11:20,39,35,98.91,19.2,97.33,361.2,44.4,18.884000000000004
2025-06-09 04:16:20,33,45,99.32,19.2,97.32,358.0,45.0,18.87
2025-06-09 04:21:20,36,19,99.37,19.0,97.30,358.8,44.8,18.87
2025-06-09 04:26:20,32,37,99.01,19.0,97.28,357.8,45.2,18.846
2025-06-09 04:31:20,40,40,98.98,19.1,97.30,359.0,44.8,18.822
2025-06-09 04:36:20,35,47,99.28,19.0,97.31,361.6,44.2,18.798
2025-06-09 04:41:20,39,39,98.78,19.0,97.33,358.8,44.6,18.75
2025-06-09 04:46:20,41,40,99.22,18.9,97.33,361.8,44.2,18.738
2025-06-09 04:51:20,34,36,99.33,18.8,97.34,358.8,44.8,18.69
2025-06-09 04:56:20,40,36,99.37,19.0,97.33,358.6,45.0,18.634000000000004
2025-06-09 05:01:20,49,38,99.33,19.0,97.35,360.0,44.6,18.62
2025-06-09 05:06:20,36,31,99.33,18.8,97.34,361.4,44.2,18.62
2025-06-09 05:11:20,42,35,99.39,18.7,97.34,359.0,44.8,18.608
2025-06-09 05:16:20,46,30,99.26,19.1,97.35,359.4,44.6,18.572
2025-06-09 05:21:20,30,28,99.26,18.9,97.35,362.6,44.0,18.56
2025-06-09 05:26:20,44,45,99.08,18.9,97.36,360.4,44.4,18.56
2025-06-09 05:31:20,32,38,99.7,18.8,97.35,360.0,44.8,18.536
2025-06-09 05:36:20,37,31,99.35,18.7,97.35,357.6,45.0,18.524
2025-06-09 05:41:20,33,30,99.33,18.8,97.37,361.8,44.2,18.512
2025-06-09 05:46:20,27,32,99.4,18.9,97.38,362.0,44.2,18.5
2025-06-09 05:51:20,40,31,99.39,18.7,97.38,359.0,44.8,18.5
2025-06-09 05:56:20,38,38,99.3,18.7,97.38,361.6,44.4,18.5
2025-06-09 06:01:20,38,39,99.3,18.7,97.39,359.0,44.8,18.5
2025-06-09 06:06:20,41,30,99.44,18.7,97.38,363.2,44.0,18.512
2025-06-09 06:11:20,38,39,99.42,18.8,97.38,362.0,44.2,18.524
2025-06-09 06:16:20,28,36,99.59,19.2,97.38,362.8,44.0,18.56
2025-06-09 06:21:20,29,42,99.56,19.0,97.39,361.6,44.2,18.572
2025-06-09 06:26:20,32,30,99.92,19.0,97.41,361.6,44.4,18.634
2025-06-09 06:31:20,29,38,99.47,19.4,97.42,364.5,43.5,18.6725
2025-06-09 06:36:20,37,35,99.82,19.5,97.42,359.8,44.8,18.714000000000002
2025-06-09 06:41:20,31,42,99.82,19.5,97.44,360.0,44.6,18.774
2025-06-09 06:46:20,23,43,99.77,19.3,97.43,364.8,43.6,18.822
2025-06-09 06:51:20,34,41,99.86,19.3,97.44,358.2,45.0,18.884
2025-06-09 06:56:20,31,33,99.77,19.3,97.45,360.6,44.2,18.952
2025-06-09 07:01:20,42,25,99.65,19.5,97.46,360.8,44.4,19.048000000000002
2025-06-09 07:06:20,36,29,99.64,19.7,97.46,358.8,45.0,19.134
2025-06-09 07:11:20,40,34,99.82,19.6,97.46,361.4,44.2,19.262
2025-06-09 07:16:20,37,43,99.91,19.6,97.46,362.8,44.2,19.386
2025-06-09 07:21:20,40,26,99.51,19.7,97.46,363.0,44.0,19.548000000000002
2025-06-09 07:26:20,42,26,99.86,19.7,97.46,361.4,44.4,19.910000000000004
2025-06-09 07:31:20,38,33,99.58,19.9,97.46,364.0,43.6,20.75
2025-06-09 07:36:20,36,34,99.97,19.9,97.46,361.0,44.4,21.474
2025-06-09 07:41:20,41,36,99.69,20.0,97.46,362.6,44.0,22.386000000000003
2025-06-09 07:46:20,38,41,99.92,20.3,97.46,360.4,44.2,23.436
2025-06-09 07:51:20,37,44,99.54,20.7,97.45,358.0,44.8,24.312
2025-06-09 07:56:20,30,33,99.02,20.8,97.46,362.0,44.2,24.834000000000003
2025-06-09 08:01:20,32,33,98.73,20.9,97.45,358.2,44.8,25.112000000000002
2025-06-09 08:06:20,39,45,97.36,20.9,97.44,360.8,44.2,25.662
2025-06-09 08:11:20,33,34,97.33,21.3,97.44,360.8,44.4,26.386000000000003
2025-06-09 08:16:20,40,41,94.33,21.7,97.43,364.2,43.8,27.05
2025-06-09 08:21:20,40,35,93.11,22.0,97.43,361.4,44.4,27.736
2025-06-09 08:26:20,35,41,90.73,22.4,97.42,361.0,44.4,28.372000000000003
2025-06-09 08:31:20,43,38,88.77,22.8,97.44,361.8,44.0,28.986
2025-06-09 08:36:20,38,24,88.23,22.9,97.44,361.8,44.4,29.51
2025-06-09 08:41:20,34,37,87.95,23.3,97.44,361.0,44.4,29.96
2025-06-09 08:46:20,41,37,88.51,23.3,97.45,359.2,44.8,30.336000000000002
2025-06-09 08:51:20,32,35,87.11,23.8,97.45,361.0,44.0,30.598000000000003
2025-06-09 08:56:20,44,17,85.11,23.8,97.46,357.2,45.4,30.822000000000003
2025-06-09 09:01:20,42,41,85.11,23.9,97.46,360.2,44.4,30.926
2025-06-09 09:06:20,37,40,83.26,24.3,97.47,358.0,45.2,30.886000000000003
2025-06-09 09:11:20,39,40,83.49,24.2,97.47,357.8,44.6,30.624000000000002
2025-06-09 09:16:20,36,30,83.52,24.2,97.47,358.8,45.0,30.324
2025-06-09 09:21:20,45,28,82.98,24.6,97.48,360.0,44.6,30.088
2025-06-09 09:26:20,42,35,80.81,24.8,97.49,360.2,44.6,29.748
2025-06-09 09:31:20,37,34,81.12,25.0,97.49,357.8,45.2,29.498
2025-06-09 09:36:20,48,38,79.94,24.8,97.48,361.2,44.4,29.238
2025-06-09 09:41:20,37,36,81.44,25.2,97.49,360.4,44.6,29.238
2025-06-09 09:46:20,36,28,79.88,25.2,97.50,359.2,44.8,29.486
2025-06-09 09:51:20,33,19,80.26,25.6,97.50,361.0,44.4,29.624000000000002
2025-06-09 09:56:20,43,25,78.75,25.2,97.50,357.8,45.0,29.810000000000002
2025-06-09 10:01:20,37,37,79.9,25.6,97.50,358.2,45.0,30.186
2025-06-09 10:06:20,30,39,78.58,25.9,97.50,356.8,45.2,30.474
2025-06-09 10:11:20,48,26,78.61,26.1,97.50,357.6,44.8,30.724
2025-06-09 10:16:20,30,31,79.77,26.3,97.50,361.8,44.2,30.821999999999996
2025-06-09 10:21:20,36,35,77.49,26.0,97.50,356.0,45.4,30.822000000000003
2025-06-09 10:26:20,39,28,78.8,25.6,97.50,357.8,45.0,30.848000000000003
2025-06-09 10:31:20,30,25,78.78,26.0,97.50,356.4,45.2,30.836000000000002
2025-06-09 10:36:20,34,33,77.24,26.1,97.49,357.6,45.0,31.222
2025-06-09 10:41:20,28,31,76.78,26.5,97.49,358.4,44.8,31.424
2025-06-09 10:46:20,29,31,73.77,26.4,97.48,356.0,45.4,31.464
2025-06-09 10:51:20,41,30,75.97,26.5,97.48,357.2,45.0,31.586000000000002
2025-06-09 10:56:20,41,45,73.91,26.4,97.48,358.0,45.0,31.872000000000003
2025-06-09 11:01:20,28,29,72.2,26.5,97.47,358.2,45.0,32.2
2025-06-09 11:06:20,45,38,69.49,27.2,97.46,358.4,44.8,32.327999999999996
2025-06-09 11:11:20,34,34,70.7,26.7,97.43,355.6,45.4,32.489999999999995
2025-06-09 11:16:20,43,42,70.43,26.6,97.42,356.8,45.2,32.839999999999996
2025-06-09 11:21:20,27,47,68.01,27.5,97.41,356.8,45.4,33.25
2025-06-09 11:26:20,32,37,70.52,27.7,97.41,357.4,45.2,33.778
2025-06-09 11:31:20,36,38,66.05,27.4,97.41,359.2,44.6,34.338
2025-06-09 11:36:20,31,28,64.16,27.5,97.40,360.0,44.6,35.102
2025-06-09 11:41:20,35,49,62.47,28.2,97.40,358.4,44.6,36.19
2025-06-09 11:46:20,34,35,62.89,28.4,97.40,357.6,45.2,36.564
2025-06-09 11:51:20,30,35,64.14,28.2,97.40,358.8,44.8,35.678
2025-06-09 11:56:20,33,25,65.71,27.2,97.43,356.0,45.0,34.45
2025-06-09 12:01:20,46,28,73.38,26.3,97.45,357.2,45.0,32.512
2025-06-09 12:06:20,26,32,85.26,23.1,97.54,354.6,45.6,30.262
2025-06-09 12:11:20,43,38,89.82,21.6,97.55,358.0,44.8,28.274
2025-06-09 12:16:20,37,35,91.67,20.7,97.54,355.6,45.4,26.726
2025-06-09 12:21:20,30,41,94.25,20.7,97.55,353.2,45.8,25.786
2025-06-09 12:26:20,30,39,93.39,20.6,97.55,354.6,45.6,25.624000000000002
2025-06-09 12:31:20,45,47,93.13,21.0,97.53,360.8,44.4,26.334000000000003
2025-06-09 12:36:20,30,32,93.07,21.9,97.51,355.2,45.2,27.560000000000002
2025-06-09 12:41:20,29,32,92.1,22.3,97.50,359.25,44.75,28.515
2025-06-09 12:46:20,38,35,90.51,22.7,97.48,357.4,44.8,29.25
2025-06-09 12:51:20,36,37,92.29,23.2,97.47,354.6,45.4,30.274
2025-06-09 12:56:20,50,35,91.39,23.9,97.44,352.4,45.8,31.55
2025-06-09 13:01:20,26,33,87.9,24.2,97.43,355.0,45.4,33.114
2025-06-09 13:06:20,35,33,85.83,24.8,97.42,355.4,45.2,34.54
2025-06-09 13:11:20,39,40,84.04,24.6,97.40,356.6,45.2,35.452
2025-06-09 13:16:20,41,36,82.79,24.4,97.37,354.2,45.4,35.69
2025-06-09 13:21:20,20,37,84.35,24.7,97.39,355.2,45.6,35.39
2025-06-09 13:26:20,41,36,81.89,24.9,97.38,354.2,45.6,34.676
2025-06-09 13:31:20,34,27,81.19,24.4,97.39,352.6,46.0,33.95399999999999
2025-06-09 13:36:20,34,34,82.2,24.5,97.38,353.0,45.8,33.501999999999995
2025-06-09 13:41:20,23,34,80.66,24.4,97.38,353.0,46.0,32.775999999999996
2025-06-09 13:46:20,28,30,80.6,24.4,97.39,353.2,46.0,32.476
2025-06-09 13:51:20,41,24,79.3,24.8,97.36,354.0,45.6,32.775999999999996
2025-06-09 13:56:20,38,31,79.49,25.4,97.36,355.8,45.4,34.364
2025-06-09 14:01:20,33,31,78.73,25.7,97.35,356.2,45.4,35.227999999999994
2025-06-09 14:06:20,33,41,74.66,26.0,97.34,353.0,45.8,35.589999999999996
2025-06-09 14:11:20,35,31,76.54,25.7,97.34,353.4,45.8,35.088
2025-06-09 14:16:20,37,32,74.67,25.4,97.33,353.6,45.8,34.589999999999996
2025-06-09 14:21:20,39,49,75.47,25.2,97.33,355.2,45.4,34.392
2025-06-09 14:26:20,35,30,74.84,25.5,97.31,353.4,45.8,34.676
2025-06-09 14:31:20,36,20,76.12,25.9,97.29,354.6,45.6,35.088
2025-06-09 14:36:20,47,40,72.69,26.2,97.28,352.4,46.0,35.876
2025-06-09 14:41:20,30,47,71.38,26.1,97.25,352.0,46.0,35.44
2025-06-09 14:46:20,50,48,73.31,25.5,97.25,353.6,45.6,34.926
2025-06-09 14:51:20,43,37,75.69,25.4,97.23,350.2,46.4,34.126
2025-06-09 14:56:20,37,38,74.6,24.9,97.24,354.4,45.4,33.525999999999996
2025-06-09 15:01:20,36,40,77.57,25.3,97.27,353.0,45.8,33.702
2025-06-09 15:06:20,51,38,72.6,25.7,97.28,355.4,45.4,34.366
2025-06-09 15:11:20,46,31,73.0,25.9,97.29,353.6,45.8,35.29
2025-06-09 15:16:20,37,36,71.6,26.2,97.28,352.6,46.0,36.416
2025-06-09 15:21:20,33,38,70.04,26.7,97.28,351.8,45.8,36.738
2025-06-09 15:26:20,30,41,71.41,26.6,97.27,352.6,45.8,37.564
2025-06-09 15:31:20,46,31,72.64,26.6,97.27,352.6,46.0,38.1
2025-06-09 15:36:20,38,30,69.73,26.7,97.26,349.4,46.4,37.476
2025-06-09 15:41:20,32,38,69.63,26.2,97.26,352.2,46.0,37.826
2025-06-09 15:46:20,35,31,70.7,26.7,97.26,348.6,46.6,36.562
2025-06-09 15:51:20,36,42,68.84,26.3,97.27,349.6,46.4,35.114
2025-06-09 15:56:20,30,31,68.95,25.9,97.27,350.8,46.4,33.525999999999996
2025-06-09 16:01:20,39,40,68.85,25.5,97.27,352.2,46.2,32.214
2025-06-09 16:06:20,46,40,72.72,25.3,97.27,349.2,46.6,31.136000000000003
2025-06-09 16:11:20,42,39,70.87,25.2,97.26,351.0,46.2,30.21
2025-06-09 16:16:20,49,26,72.3,25.1,97.26,352.0,46.0,29.386000000000003
2025-06-09 16:21:20,37,36,77.39,24.7,97.26,351.6,45.8,28.588
2025-06-09 16:26:20,34,39,83.31,23.8,97.27,349.4,46.4,27.986
2025-06-09 16:31:20,35,23,83.57,23.3,97.26,351.2,46.0,27.498
2025-06-09 16:36:20,37,36,88.23,23.3,97.27,353.8,45.4,26.998
2025-06-09 16:41:20,32,44,88.17,23.1,97.27,351.4,46.2,27.524
2025-06-09 16:46:20,39,26,89.77,23.5,97.25,353.8,45.6,28.424
2025-06-09 16:51:20,35,39,89.17,24.1,97.24,352.2,46.0,28.998
2025-06-09 16:56:20,33,50,82.98,24.6,97.22,352.0,46.0,29.736
2025-06-09 17:01:20,35,26,83.26,24.9,97.22,351.6,46.0,30.438
2025-06-09 17:06:20,33,37,82.0,25.5,97.22,351.2,46.2,30.860000000000003
2025-06-09 17:11:20,38,29,79.63,25.5,97.23,355.4,45.4,31.348000000000003
2025-06-09 17:16:20,38,35,78.59,25.5,97.23,351.0,46.2,31.802
2025-06-09 17:21:20,46,26,77.03,25.8,97.22,351.2,46.2,31.962
2025-06-09 17:26:20,31,32,80.62,26.1,97.22,354.0,45.4,31.698
2025-06-09 17:31:20,34,47,76.09,25.4,97.21,355.4,45.4,31.476
2025-06-09 17:36:20,44,32,74.03,25.3,97.21,351.6,46.2,31.464
2025-06-09 17:41:20,45,30,77.2,25.3,97.21,353.0,45.8,31.424
2025-06-09 17:46:20,35,36,79.84,25.6,97.21,353.0,45.8,31.148000000000003
2025-06-09 17:51:20,29,36,75.92,25.3,97.20,355.0,45.4,30.698
2025-06-09 17:56:20,34,28,80.94,25.2,97.20,353.4,45.8,30.2
2025-06-09 18:01:20,42,36,82.26,25.0,97.20,352.0,46.0,29.748
2025-06-09 18:06:20,37,42,80.77,24.9,97.21,353.4,45.8,29.488
2025-06-09 18:11:20,42,45,81.38,24.9,97.21,352.6,46.0,29.333999999999996
2025-06-09 18:16:20,46,32,78.0,25.2,97.22,354.0,45.6,29.226
2025-06-09 18:21:20,44,31,78.88,25.2,97.22,355.4,45.4,29.072000000000003
2025-06-09 18:26:20,37,34,77.94,25.2,97.22,355.6,45.4,28.9
2025-06-09 18:31:20,31,34,77.84,25.2,97.24,357.4,45.0,28.674
2025-06-09 18:36:20,30,41,77.48,25.0,97.25,353.6,45.6,28.410000000000004
2025-06-09 18:41:20,36,37,80.35,25.1,97.25,354.2,45.6,28.088
2025-06-09 18:46:20,34,35,80.78,24.8,97.26,353.4,45.8,27.759999999999998
2025-06-09 18:51:20,30,40,78.98,24.8,97.27,355.6,45.4,27.374000000000002
2025-06-09 18:56:20,35,35,80.94,24.8,97.2'),355.25,45.5,26.9825
2025-06-09 19:01:20,39,40,81.22,24.5,97.28,356.0,45.4,26.686
2025-06-09 19:06:20,28,32,81.24,24.3,97.28,355.2,45.0,26.412
2025-06-09 19:11:20,33,41,83.62,24.3,97.28,355.6,45.4,26.238
2025-06-09 19:16:20,35,26,83.78,24.3,97.27,355.8,45.4,26.036
2025-06-09 19:21:20,28,35,81.93,24.2,97.27,355.4,45.4,25.886000000000003
2025-06-09 19:26:20,48,33,81.84,24.3,97.27,356.0,45.4,25.712
2025-06-09 19:31:20,40,29,81.77,24.3,97.26,354.8,45.4,25.524
2025-06-09 19:36:20,43,23,82.23,24.2,97.26,355.8,45.2,25.322
2025-06-09 19:41:20,37,40,82.39,24.2,97.27,356.4,45.0,25.162000000000003
2025-06-09 19:46:20,38,38,82.89,24.1,97.26,358.4,44.8,25.024
2025-06-09 19:51:20,38,33,83.59,24.0,97.26,356.0,45.4,24.926000000000002
2025-06-09 19:56:20,36,37,83.59,24.0,97.27,358.2,45.0,24.846
2025-06-09 20:01:20,36,49,83.72,24.1,97.27,360.4,44.6,24.774
2025-06-09 20:06:20,31,26,83.69,24.0,97.27,355.6,45.4,24.75
2025-06-09 20:11:20,29,23,83.45,24.0,97.28,355.2,45.4,24.69
2025-06-09 20:16:20,33,35,82.68,24.0,97.29,358.4,44.8,24.634000000000004
2025-06-09 20:21:20,31,42,83.96,23.9,97.30,359.4,44.6,24.584
2025-06-09 20:26:20,39,37,83.66,24.0,97.30,357.2,45.0,24.45
2025-06-09 20:31:20,50,32,82.03,23.9,97.29,357.0,45.2,24.31
2025-06-09 20:36:20,30,38,83.03,23.8,97.30,360.4,44.6,24.124000000000002
2025-06-09 20:41:20,49,36,82.9,23.6,97.30,357.6,45.0,23.95
2025-06-09 20:46:20,34,30,84.01,23.4,97.29,358.2,44.8,23.774
2025-06-09 20:51:20,39,33,84.3,23.5,97.30,359.2,44.8,23.624000000000002
2025-06-09 20:56:20,40,36,84.68,23.2,97.30,358.4,45.0,23.462
2025-06-09 21:01:20,35,35,86.13,23.0,97.30,356.8,45.4,23.31
2025-06-09 21:06:20,38,45,86.53,23.0,97.31,359.6,44.6,23.148000000000003
2025-06-09 21:11:20,38,25,86.46,22.8,97.32,356.4,45.2,23.012
2025-06-09 21:16:20,35,35,86.73,22.7,97.32,358.2,44.6,22.884000000000004
2025-06-09 21:21:20,48,20,87.17,22.7,97.32,356.4,45.4,22.822
2025-06-09 21:26:20,41,36,87.99,22.6,97.31,360.4,44.6,22.75
2025-06-09 21:31:20,42,38,88.02,22.6,97.31,358.6,45.0,22.662000000000003
2025-06-09 21:36:20,50,43,88.6,22.5,97.32,357.0,45.4,22.572
2025-06-09 21:41:20,45,40,88.4,22.4,97.33,357.6,45.0,22.512
2025-06-09 21:46:20,26,39,89.32,22.4,97.34,361.4,44.4,22.464
2025-06-09 21:51:20,42,26,89.28,22.4,97.33,359.6,44.8,22.44
2025-06-09 21:56:20,42,35,88.56,22.3,97.33,361.0,44.4,22.358
2025-06-09 22:01:20,39,44,90.21,22.1,97.33,358.8,44.8,22.285999999999998
2025-06-09 22:06:20,33,31,89.7,22.2,97.35,359.2,44.8,22.226
2025-06-09 22:11:20,36,31,90.74,21.9,97.36,361.6,44.6,22.108
2025-06-09 22:16:20,26,38,90.93,21.9,97.37,362.0,44.2,22.012
2025-06-09 22:21:20,36,33,91.34,21.8,97.38,360.8,44.4,21.898000000000003
2025-06-09 22:26:20,21,39,91.6,21.6,97.38,358.8,44.8,21.798
2025-06-09 22:31:20,38,41,92.49,21.4,97.40,360.0,44.6,21.688
2025-06-09 22:36:20,36,31,93.5,21.3,97.40,361.0,44.4,21.596
2025-06-09 22:41:20,24,47,93.93,21.1,97.40,360.4,44.2,21.512
2025-06-09 22:46:20,26,25,94.26,21.0,97.40,360.4,44.4,21.426000000000002
2025-06-09 22:51:20,54,30,94.22,21.0,97.40,361.0,44.2,21.358
2025-06-09 22:56:20,34,35,94.72,20.9,97.41,363.8,44.0,21.285999999999998
2025-06-09 23:01:20,36,36,94.64,20.9,97.41,363.0,43.8,21.226
2025-06-09 23:06:20,35,30,95.14,20.8,97.42,360.0,44.6,21.176000000000002
2025-06-09 23:11:20,38,30,95.25,20.9,97.42,359.4,44.6,21.12
2025-06-09 23:16:20,34,33,95.23,21.0,97.41,360.0,44.6,21.084
2025-06-09 23:21:20,41,38,95.55,20.8,97.41,358.2,44.8,21.072
2025-06-09 23:26:20,32,31,95.89,20.7,97.41,362.4,44.2,21.0
2025-06-09 23:31:20,42,43,95.77,20.7,97.41,362.8,44.0,20.964
2025-06-09 23:36:20,36,42,96.0,20.8,97.41,361.6,44.2,20.926000000000002
2025-06-09 23:41:20,33,34,95.83,20.8,97.41,359.8,44.6,20.87
2025-06-09 23:46:20,37,45,96.36,20.6,97.41,362.8,44.0,20.822
2025-06-09 23:51:20,39,35,95.79,20.5,97.41,360.6,44.4,20.798
2025-06-09 23:56:20,29,31,96.33,20.5,97.41,361.8,44.2,20.738
2025-06-10 00:01:20,19,39,96.43,20.3,97.41,362.6,44.0,20.69
2025-06-10 00:06:20,38,30,96.89,20.4,97.42,359.8,44.4,20.62
2025-06-10 00:11:20,29,39,96.87,20.5,97.42,362.0,44.2,20.596
2025-06-10 00:16:20,48,40,96.97,20.4,97.41,362.8,44.0,20.56
2025-06-10 00:21:20,42,40,97.39,20.4,97.41,364.2,43.6,20.5
2025-06-10 00:26:20,43,36,96.89,20.4,97.41,360.8,44.4,20.5
2025-06-10 00:31:20,39,32,97.5,20.1,97.43,362.6,44.0,20.488
2025-06-10 00:36:20,28,37,97.57,20.3,97.44,364.2,43.8,20.44
2025-06-10 00:41:20,44,31,97.66,20.2,97.44,368.2,43.2,20.44
